hb,month,season,number_of_attendances_aggregate,discharge_destination_admission_to_same,discharge_destination_residence
Tayside,202206,Other,2097,392,1515
Tayside,202206,Other,670,0,615
Tayside,202206,Other,298,0,291
Western Isles,202206,Other,51,NA,NA
Western Isles,202206,Other,500,144,342
Western Isles,202206,Other,108,4,104
Ayrshire and Arran,202207,Other,320,NA,NA
Ayrshire and Arran,202207,Other,120,NA,NA
Ayrshire and Arran,202207,Other,5001,1337,3189
Ayrshire and Arran,202207,Other,2622,560,1908
Ayrshire and Arran,202207,Other,12,NA,NA
Borders,202207,Other,2556,671,1807
Dumfries and Galloway,202207,Other,1184,77,976
Dumfries and Galloway,202207,Other,2778,730,1977
Fife,202207,Other,5732,1654,3799
Fife,202207,Other,193,3,186
Fife,202207,Other,231,0,229
Fife,202207,Other,1099,7,1043
Forth Valley,202207,Other,2072,0,1915
Forth Valley,202207,Other,4918,1454,2911
Grampian,202207,Other,4414,1422,2776
Grampian,202207,Other,1280,144,1119
Grampian,202207,Other,654,NA,NA
Grampian,202207,Other,558,NA,NA
Grampian,202207,Other,413,NA,NA
Grampian,202207,Other,77,NA,NA
Grampian,202207,Other,2518,455,2038
Greater Glasgow and Clyde,202207,Other,1352,128,1130
Greater Glasgow and Clyde,202207,Other,2511,563,1820
Greater Glasgow and Clyde,202207,Other,4728,1200,3246
Greater Glasgow and Clyde,202207,Other,7083,1923,4483
Greater Glasgow and Clyde,202207,Other,1995,0,1612
Greater Glasgow and Clyde,202207,Other,2274,0,2042
Greater Glasgow and Clyde,202207,Other,7926,2648,4816
Greater Glasgow and Clyde,202207,Other,5416,985,4412
Highland,202207,Other,726,NA,NA
Highland,202207,Other,105,NA,NA
Highland,202207,Other,333,NA,NA
Highland,202207,Other,804,152,608
Highland,202207,Other,377,27,319
Highland,202207,Other,33,NA,NA
Highland,202207,Other,869,144,673
Highland,202207,Other,43,NA,NA
Highland,202207,Other,3283,759,2181
Highland,202207,Other,351,NA,NA
Highland,202207,Other,940,135,737
Highland,202207,Other,21,NA,NA
Highland,202207,Other,363,NA,NA
Highland,202207,Other,74,NA,NA
Highland,202207,Other,150,NA,NA
Highland,202207,Other,387,NA,NA
Lanarkshire,202207,Other,5581,1770,3694
Lanarkshire,202207,Other,5288,1302,3829
Lanarkshire,202207,Other,5644,1870,3612
Lothian,202207,Other,3199,1111,1325
Lothian,202207,Other,4693,841,3331
Lothian,202207,Other,9855,2344,6335
Lothian,202207,Other,4221,554,3506
Orkney,202207,Other,612,122,478
Shetland,202207,Other,622,134,474
Tayside,202207,Other,5007,1672,2987
Tayside,202207,Other,2016,251,1572
Tayside,202207,Other,621,0,566
Tayside,202207,Other,306,0,298
Western Isles,202207,Other,33,NA,NA
Western Isles,202207,Other,548,162,358
Western Isles,202207,Other,131,10,120
Ayrshire and Arran,202208,Other,295,NA,NA
Ayrshire and Arran,202208,Other,96,NA,NA
Ayrshire and Arran,202208,Other,5471,1367,3457
Ayrshire and Arran,202208,Other,2773,559,2058
Ayrshire and Arran,202208,Other,55,NA,NA
Borders,202208,Other,2635,637,1920
Dumfries and Galloway,202208,Other,1191,76,1020
Dumfries and Galloway,202208,Other,3114,772,2237
Fife,202208,Other,5826,1618,3921
Fife,202208,Other,192,2,183
Fife,202208,Other,294,0,287
Fife,202208,Other,1366,8,1295
Forth Valley,202208,Other,2199,6,2008
Forth Valley,202208,Other,5018,1351,3038
Grampian,202208,Other,4746,1408,3100
Grampian,202208,Other,1372,157,1188
Grampian,202208,Other,765,NA,NA
Grampian,202208,Other,636,NA,NA
Grampian,202208,Other,497,NA,NA
Grampian,202208,Other,91,NA,NA
Grampian,202208,Other,2673,518,2061
Greater Glasgow and Clyde,202208,Other,1476,128,1261
Greater Glasgow and Clyde,202208,Other,2549,608,1811
Greater Glasgow and Clyde,202208,Other,4911,1236,3375
Greater Glasgow and Clyde,202208,Other,7034,1855,4500
Greater Glasgow and Clyde,202208,Other,2221,0,1897
Greater Glasgow and Clyde,202208,Other,2340,0,2039
Greater Glasgow and Clyde,202208,Other,8287,2560,5110
Greater Glasgow and Clyde,202208,Other,5985,1254,4703
Highland,202208,Other,696,NA,NA
Highland,202208,Other,111,NA,NA
Highland,202208,Other,377,NA,NA
Highland,202208,Other,863,189,614
Highland,202208,Other,390,31,331
Highland,202208,Other,26,NA,NA
Highland,202208,Other,897,118,728
Highland,202208,Other,5,NA,NA
Highland,202208,Other,3494,803,2398
Highland,202208,Other,410,NA,NA
Highland,202208,Other,950,122,769
Highland,202208,Other,27,NA,NA
Highland,202208,Other,344,NA,NA
Highland,202208,Other,107,NA,NA
Highland,202208,Other,120,NA,NA
Lanarkshire,202208,Other,5678,1893,3671
Lanarkshire,202208,Other,5443,1371,3903
Lanarkshire,202208,Other,6147,2071,3946
Lothian,202208,Other,3447,1111,1706
Lothian,202208,Other,4889,858,3376
Lothian,202208,Other,10527,2369,7925
Lothian,202208,Other,4503,598,3769
Orkney,202208,Other,655,115,524
Shetland,202208,Other,647,136,494
Tayside,202208,Other,5044,1631,3127
Tayside,202208,Other,2016,218,1585
Tayside,202208,Other,712,0,653
Tayside,202208,Other,324,0,314
Western Isles,202208,Other,36,NA,NA
Western Isles,202208,Other,598,182,395
Western Isles,202208,Other,121,5,116
Ayrshire and Arran,202209,Other,215,NA,NA
Ayrshire and Arran,202209,Other,96,NA,NA
Ayrshire and Arran,202209,Other,5336,1269,3467
Ayrshire and Arran,202209,Other,2651,519,1968
Ayrshire and Arran,202209,Other,60,NA,NA
Borders,202209,Other,2524,719,1723
Dumfries and Galloway,202209,Other,1230,73,1041
Dumfries and Galloway,202209,Other,3023,777,2147
Fife,202209,Other,5707,1648,3802
Fife,202209,Other,175,2,167
Fife,202209,Other,281,0,273
Fife,202209,Other,1233,2,1164
Forth Valley,202209,Other,2003,4,1849
Forth Valley,202209,Other,4982,1505,2816
Grampian,202209,Other,4584,1454,2887
Grampian,202209,Other,1473,141,1274
Grampian,202209,Other,731,NA,NA
Grampian,202209,Other,586,NA,NA
Grampian,202209,Other,418,NA,NA
Grampian,202209,Other,2,NA,NA
Grampian,202209,Other,73,NA,NA
Grampian,202209,Other,2530,479,1967
Greater Glasgow and Clyde,202209,Other,1388,133,1174
Greater Glasgow and Clyde,202209,Other,2466,519,1807
Greater Glasgow and Clyde,202209,Other,4657,1233,3193
Greater Glasgow and Clyde,202209,Other,6918,1877,4456
Greater Glasgow and Clyde,202209,Other,1998,0,1728
Greater Glasgow and Clyde,202209,Other,2325,1,2056
Greater Glasgow and Clyde,202209,Other,7863,2463,4836
Greater Glasgow and Clyde,202209,Other,6874,1399,5435
Highland,202209,Other,626,NA,NA
Highland,202209,Other,78,NA,NA
Highland,202209,Other,295,NA,NA
Highland,202209,Other,806,177,578
Highland,202209,Other,334,35,269
Highland,202209,Other,15,NA,NA
Highland,202209,Other,873,131,706
Highland,202209,Other,4,NA,NA
Highland,202209,Other,3238,763,2204
Highland,202209,Other,305,NA,NA
Highland,202209,Other,851,110,684
Highland,202209,Other,26,NA,NA
Highland,202209,Other,338,NA,NA
Highland,202209,Other,90,NA,NA
Highland,202209,Other,113,NA,NA
Highland,202209,Other,8,NA,NA
Lanarkshire,202209,Other,5441,1735,3575
Lanarkshire,202209,Other,5147,1232,3764
Lanarkshire,202209,Other,5746,1987,3626
Lothian,202209,Other,3201,1138,1499
Lothian,202209,Other,4632,825,3252
Lothian,202209,Other,9988,2420,7363
Lothian,202209,Other,5171,682,4316
Orkney,202209,Other,593,118,464
Shetland,202209,Other,725,145,569
Tayside,202209,Other,5045,1780,2854
Tayside,202209,Other,1950,250,1506
Tayside,202209,Other,658,0,581
Tayside,202209,Other,251,0,241
Western Isles,202209,Other,38,NA,NA
Western Isles,202209,Other,504,155,323
Western Isles,202209,Other,81,5,73
Ayrshire and Arran,202210,Other,244,NA,NA
Ayrshire and Arran,202210,Other,105,NA,NA
Ayrshire and Arran,202210,Other,5304,1394,3500
Ayrshire and Arran,202210,Other,2679,570,1925
Ayrshire and Arran,202210,Other,68,NA,NA
Borders,202210,Other,2568,710,1747
Dumfries and Galloway,202210,Other,1208,72,1033
Dumfries and Galloway,202210,Other,2735,640,1998
Fife,202210,Other,5469,1635,3556
Fife,202210,Other,127,1,122
Fife,202210,Other,271,0,263
Fife,202210,Other,1068,1,1006
Forth Valley,202210,Other,1685,6,1533
Forth Valley,202210,Other,4906,1595,2618
Grampian,202210,Other,4587,1395,2933
Grampian,202210,Other,1388,130,1209
Grampian,202210,Other,757,NA,NA
Grampian,202210,Other,534,NA,NA
Grampian,202210,Other,434,NA,NA
Grampian,202210,Other,91,NA,NA
Grampian,202210,Other,2408,460,1906
Greater Glasgow and Clyde,202210,Other,1193,130,1011
Greater Glasgow and Clyde,202210,Other,2437,560,1756
Greater Glasgow and Clyde,202210,Other,4653,1274,3123
Greater Glasgow and Clyde,202210,Other,7046,1900,4529
Greater Glasgow and Clyde,202210,Other,1862,0,1614
Greater Glasgow and Clyde,202210,Other,2469,0,2212
Greater Glasgow and Clyde,202210,Other,7793,2439,4783
Greater Glasgow and Clyde,202210,Other,6677,1454,5179
Highland,202210,Other,608,NA,NA
Highland,202210,Other,66,NA,NA
Highland,202210,Other,226,NA,NA
Highland,202210,Other,704,154,507
Highland,202210,Other,296,41,236
Highland,202210,Other,12,NA,NA
Highland,202210,Other,836,113,685
Highland,202210,Other,32,NA,NA
Highland,202210,Other,3165,771,2186
Highland,202210,Other,358,NA,NA
Highland,202210,Other,780,122,609
Highland,202210,Other,1,NA,NA
Highland,202210,Other,20,NA,NA
Highland,202210,Other,289,NA,NA
Highland,202210,Other,94,NA,NA
Highland,202210,Other,136,NA,NA
Highland,202210,Other,264,NA,NA
Lanarkshire,202210,Other,5283,1737,3417
Lanarkshire,202210,Other,5161,1226,3744
Lanarkshire,202210,Other,5915,2083,3720
Lothian,202210,Other,3346,1144,2147
Lothian,202210,Other,4664,866,3255
Lothian,202210,Other,10216,2529,7458
Lothian,202210,Other,5190,723,4301
Orkney,202210,Other,509,120,374
Shetland,202210,Other,686,159,513
Tayside,202210,Other,4831,1696,2666
Tayside,202210,Other,1913,247,1398
Tayside,202210,Other,614,0,561
Tayside,202210,Other,276,0,264
Western Isles,202210,Other,24,NA,NA
Western Isles,202210,Other,481,178,287
Western Isles,202210,Other,87,7,77
Ayrshire and Arran,202211,Other,145,NA,NA
Ayrshire and Arran,202211,Other,89,NA,NA
Ayrshire and Arran,202211,Other,4706,1315,2971
Ayrshire and Arran,202211,Other,2289,555,1606
Ayrshire and Arran,202211,Other,51,NA,NA
Borders,202211,Other,2426,725,1580
Dumfries and Galloway,202211,Other,1025,72,852
Dumfries and Galloway,202211,Other,2511,700,1741
Fife,202211,Other,5454,1731,3481
Fife,202211,Other,132,2,126
Fife,202211,Other,296,1,289
Fife,202211,Other,1070,4,1012
Forth Valley,202211,Other,1567,2,1432
Forth Valley,202211,Other,4706,1476,2903
Grampian,202211,Other,4361,1328,2831
Grampian,202211,Other,1426,163,1196
Grampian,202211,Other,654,NA,NA
Grampian,202211,Other,458,NA,NA
Grampian,202211,Other,398,NA,NA
Grampian,202211,Other,84,NA,NA
Grampian,202211,Other,2301,493,1767
Greater Glasgow and Clyde,202211,Other,1236,132,1049
Greater Glasgow and Clyde,202211,Other,2465,542,1776
Greater Glasgow and Clyde,202211,Other,4527,1297,2939
Greater Glasgow and Clyde,202211,Other,6744,1898,4266
Greater Glasgow and Clyde,202211,Other,1812,0,1592
Greater Glasgow and Clyde,202211,Other,2348,0,2083
Greater Glasgow and Clyde,202211,Other,7490,2519,4440
Greater Glasgow and Clyde,202211,Other,7416,1664,5694
Greater Glasgow and Clyde,202211,Other,1,0,1
Highland,202211,Other,642,NA,NA
Highland,202211,Other,74,NA,NA
Highland,202211,Other,287,NA,NA
Highland,202211,Other,669,153,500
Highland,202211,Other,332,34,272
Highland,202211,Other,14,NA,NA
Highland,202211,Other,843,127,673
Highland,202211,Other,23,NA,NA
Highland,202211,Other,2839,734,1936
Highland,202211,Other,264,NA,NA
Highland,202211,Other,638,93,498
Highland,202211,Other,1,NA,NA
Highland,202211,Other,28,NA,NA
Highland,202211,Other,315,NA,NA
Highland,202211,Other,69,NA,NA
Highland,202211,Other,75,NA,NA
Highland,202211,Other,144,NA,NA
Lanarkshire,202211,Other,5377,1806,3427
Lanarkshire,202211,Other,4988,1215,3638
Lanarkshire,202211,Other,5744,2029,3585
Lothian,202211,Other,3286,1118,2144
Lothian,202211,Other,4681,880,3357
Lothian,202211,Other,9949,2670,6941
Lothian,202211,Other,5691,825,4783
Orkney,202211,Other,599,124,462
Shetland,202211,Other,609,122,471
Tayside,202211,Other,4669,1724,2511
Tayside,202211,Other,1701,225,1271
Tayside,202211,Other,567,0,531
Tayside,202211,Other,276,0,273
Western Isles,202211,Other,33,NA,NA
Western Isles,202211,Other,512,171,316
Western Isles,202211,Other,97,4,92
Ayrshire and Arran,202212,Winter,165,NA,NA
Ayrshire and Arran,202212,Winter,72,NA,NA
Ayrshire and Arran,202212,Winter,4898,1535,2967
Ayrshire and Arran,202212,Winter,2561,597,1812
Ayrshire and Arran,202212,Winter,40,NA,NA
Borders,202212,Winter,2487,739,1635
Dumfries and Galloway,202212,Winter,1314,75,1078
Dumfries and Galloway,202212,Winter,2798,813,1905
Fife,202212,Winter,5666,1853,3541
